InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,rejection_reasons
538566,79144B,PAINTED LIGHTBULB STAR+ MOON,1,12/13/2010 11:21,0.84,,United Kingdom,Missing CustomerID
538566,79321,CHILLI LIGHTS,1,12/13/2010 11:21,10.17,,United Kingdom,Missing CustomerID
538566,82482,WOODEN PICTURE FRAME WHITE FINISH,1,12/13/2010 11:21,5.06,,United Kingdom,Missing CustomerID
538566,84006,MAGIC TREE -PAPER FLOWERS,6,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,12/13/2010 11:21,7.62,,United Kingdom,Missing CustomerID
538566,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,12/13/2010 11:21,7.62,,United Kingdom,Missing CustomerID
538566,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,12/13/2010 11:21,8.47,,United Kingdom,Missing CustomerID
538566,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,3,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,3,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,6,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,84050,PINK HEART SHAPE EGG FRYING PAN,3,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2,12/13/2010 11:21,0.43,,United Kingdom,Missing CustomerID
538566,84341B,SMALL PINK MAGIC CHRISTMAS TREE,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,84378,SET OF 3 HEART COOKIE CUTTERS,2,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,84510A,SET OF 4 ENGLISH ROSE COASTERS,2,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,84519B,CARROT CHARLIE+LOLA COASTER SET,1,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,84580,MOUSE TOY WITH PINK T-SHIRT,1,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,84581,DOG TOY WITH PINK CROCHET SKIRT,1,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,84584,PINK GINGHAM CAT WITH SCARF,1,12/13/2010 11:21,5.06,,United Kingdom,Missing CustomerID
538566,84596G,SMALL CHOCOLATES PINK BOWL,10,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,84659A,WHITE TRAVEL ALARM CLOCK,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,84692,BOX OF 24 COCKTAIL PARASOLS,2,12/13/2010 11:21,0.85,,United Kingdom,Missing CustomerID
538566,84836,ZINC METAL HEART DECORATION,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,84843,WHITE SOAP RACK WITH 2 BOTTLES,1,12/13/2010 11:21,11.87,,United Kingdom,Missing CustomerID
538566,84879,ASSORTED COLOUR BIRD ORNAMENT,8,12/13/2010 11:21,3.19,,United Kingdom,Missing CustomerID
538566,84880,WHITE WIRE EGG HOLDER,1,12/13/2010 11:21,11.87,,United Kingdom,Missing CustomerID
538566,84906,PINK B'FLY C/COVER W BOBBLES,1,12/13/2010 11:21,12.72,,United Kingdom,Missing CustomerID
538566,84923,PINK BUTTERFLY HANDBAG W BOBBLES,3,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,6,12/13/2010 11:21,1.84,,United Kingdom,Missing CustomerID
538566,84946,ANTIQUE SILVER TEA GLASS ETCHED,30,12/13/2010 11:21,1.25,,United Kingdom,Missing CustomerID
538566,84950,ASSORTED COLOUR T-LIGHT HOLDER,12,12/13/2010 11:21,0.99,,United Kingdom,Missing CustomerID
538566,84968A,SET OF 16 VINTAGE ROSE CUTLERY,1,12/13/2010 11:21,25.49,,United Kingdom,Missing CustomerID
538566,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,3,12/13/2010 11:21,2.13,,United Kingdom,Missing CustomerID
538566,84970S,HANGING HEART ZINC T-LIGHT HOLDER,2,12/13/2010 11:21,2.13,,United Kingdom,Missing CustomerID
538566,84978,HANGING HEART JAR T-LIGHT HOLDER,2,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,84987,SET OF 36 TEATIME PAPER DOILIES,1,12/13/2010 11:21,2.98,,United Kingdom,Missing CustomerID
538566,84988,SET OF 72 PINK HEART PAPER DOILIES,1,12/13/2010 11:21,2.98,,United Kingdom,Missing CustomerID
538566,84991,60 TEATIME FAIRY CAKE CASES,1,12/13/2010 11:21,1.28,,United Kingdom,Missing CustomerID
538566,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,1,12/13/2010 11:21,7.62,,United Kingdom,Missing CustomerID
538566,85014B,RED RETROSPOT UMBRELLA,3,12/13/2010 11:21,12.72,,United Kingdom,Missing CustomerID
538566,85017B,ENVELOPE 50 BLOSSOM IMAGES,2,12/13/2010 11:21,0.85,,United Kingdom,Missing CustomerID
538566,85032B,BLOSSOM IMAGES GIFT WRAP SET,1,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,85034A,3 GARDENIA MORRIS BOXED CANDLES,1,12/13/2010 11:21,8.47,,United Kingdom,Missing CustomerID
538566,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1,12/13/2010 11:21,8.47,,United Kingdom,Missing CustomerID
538566,85034C,3 ROSE MORRIS BOXED CANDLES,1,12/13/2010 11:21,8.47,,United Kingdom,Missing CustomerID
538566,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,6,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,85049E,SCANDINAVIAN REDS RIBBONS,2,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,85055,FRENCH ENAMEL UTENSIL HOLDER,2,12/13/2010 11:21,7.62,,United Kingdom,Missing CustomerID
538566,85061W,WHITE JEWELLED HEART DECORATION,6,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,85066,CREAM SWEETHEART MINI CHEST,1,12/13/2010 11:21,25.49,,United Kingdom,Missing CustomerID
538566,85099B,JUMBO BAG RED RETROSPOT,4,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,85124B,BLUE JUICY FRUIT PHOTO FRAME,1,12/13/2010 11:21,5.06,,United Kingdom,Missing CustomerID
538566,85132A,CHARLIE + LOLA BISCUITS TINS,1,12/13/2010 11:21,8.47,,United Kingdom,Missing CustomerID
538566,85136C,RED SHARK HELICOPTER,2,12/13/2010 11:21,8.47,,United Kingdom,Missing CustomerID
538566,85150,LADIES & GENTLEMEN METAL SIGN,1,12/13/2010 11:21,5.06,,United Kingdom,Missing CustomerID
538566,85169A,IVORY LOVE BIRD CANDLE,2,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,85179C,PINK BITTY LIGHT CHAIN,1,12/13/2010 11:21,9.32,,United Kingdom,Missing CustomerID
538566,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,1,12/13/2010 11:21,7.62,,United Kingdom,Missing CustomerID
538566,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,85188B,PINK METAL SWINGING BUNNY,2,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,85199L,LARGE HANGING IVORY & RED WOOD BIRD,1,12/13/2010 11:21,1.28,,United Kingdom,Missing CustomerID
538566,85227,SET OF 6 3D KIT CARDS FOR KIDS,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,90010E,AMBER GLASS/SILVER BRACELET,1,12/13/2010 11:21,9.34,,United Kingdom,Missing CustomerID
538566,90062,CARNIVAL BRACELET,1,12/13/2010 11:21,12.75,,United Kingdom,Missing CustomerID
538566,90076,MONTANA DIAMOND CLUSTER EARRINGS,1,12/13/2010 11:21,2.96,,United Kingdom,Missing CustomerID
538566,90077,BLACK DIAMOND CLUSTER EARRINGS,1,12/13/2010 11:21,2.96,,United Kingdom,Missing CustomerID
538566,90089,PINK CRYSTAL SKULL PHONE CHARM,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,90130B,TURQ STONE/CRYSTAL EARRINGS,1,12/13/2010 11:21,2.96,,United Kingdom,Missing CustomerID
538566,90130C,GREEN STONE/CRYSTAL EARRINGS,1,12/13/2010 11:21,2.96,,United Kingdom,Missing CustomerID
538566,90161D,ANT COPPER PINK BOUDICCA BRACELET,1,12/13/2010 11:21,5.09,,United Kingdom,Missing CustomerID
538566,90164A,PINK ROSEBUD PEARL BRACELET,1,12/13/2010 11:21,7.64,,United Kingdom,Missing CustomerID
538566,90164B,WHITE  ROSEBUD PEARL BRACELET,1,12/13/2010 11:21,7.64,,United Kingdom,Missing CustomerID
538566,90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,1,12/13/2010 11:21,11.9,,United Kingdom,Missing CustomerID
538566,90184B,AMETHYST CHUNKY BEAD BRACELET W STR,1,12/13/2010 11:21,9.34,,United Kingdom,Missing CustomerID
538566,90192,JADE DROP EARRINGS W FILIGREE,1,12/13/2010 11:21,5.09,,United Kingdom,Missing CustomerID
538566,90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,1,12/13/2010 11:21,4.24,,United Kingdom,Missing CustomerID
538566,90214A,"LETTER ""A"" BLING KEY RING",1,12/13/2010 11:21,0.85,,United Kingdom,Missing CustomerID
538566,90214B,"LETTER ""B"" BLING KEY RING",1,12/13/2010 11:21,0.85,,United Kingdom,Missing CustomerID
538566,DOT,DOTCOM POSTAGE,1,12/13/2010 11:21,584.59,,United Kingdom,Missing CustomerID
538566,22835,HOT WATER BOTTLE I AM SO POORLY,12,12/13/2010 11:21,4.65,,United Kingdom,Missing CustomerID; Duplicate transaction record
538566,22837,HOT WATER BOTTLE BABUSHKA ,7,12/13/2010 11:21,4.65,,United Kingdom,Missing CustomerID; Duplicate transaction record
538566,21481,FAWN BLUE HOT WATER BOTTLE,17,12/13/2010 11:21,2.95,,United Kingdom,Missing CustomerID; Duplicate transaction record
538576,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,12/13/2010 11:29,2.95,14498,United Kingdom,Duplicate transaction record
C538595,82482,WOODEN PICTURE FRAME WHITE FINISH,-2,12/13/2010 12:03,2.55,15555,United Kingdom,Quantity is zero or negative
538625,22502,PICNIC BASKET WICKER SMALL,1,12/13/2010 12:50,5.95,14544,United Kingdom,Duplicate transaction record
538625,22502,PICNIC BASKET WICKER SMALL,1,12/13/2010 12:50,5.95,14544,United Kingdom,Duplicate transaction record
538625,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,12/13/2010 12:50,1.65,14544,United Kingdom,Duplicate transaction record
538625,21429,RED GINGHAM ROSE JEWELLERY BOX,3,12/13/2010 12:50,1.65,14544,United Kingdom,Duplicate transaction record
538626,22667,RECIPE BOX RETROSPOT ,1,12/13/2010 12:57,2.95,17338,United Kingdom,Duplicate transaction record
538627,22469,HEART OF WICKER SMALL,1,12/13/2010 12:59,1.65,,United Kingdom,Missing CustomerID
538627,22575,METAL MERRY CHRISTMAS WREATH,2,12/13/2010 12:59,1.95,,United Kingdom,Missing CustomerID
538627,22154,ANGEL DECORATION 3 BUTTONS ,2,12/13/2010 12:59,0.42,,United Kingdom,Missing CustomerID
538627,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,2,12/13/2010 12:59,0.85,,United Kingdom,Missing CustomerID
538627,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,2,12/13/2010 12:59,0.85,,United Kingdom,Missing CustomerID
538627,22595,CHRISTMAS GINGHAM HEART,2,12/13/2010 12:59,0.85,,United Kingdom,Missing CustomerID
538627,21743,STAR PORTABLE TABLE LIGHT ,1,12/13/2010 12:59,2.95,,United Kingdom,Missing CustomerID
C538628,21452,TOADSTOOL MONEY BOX,-1,12/13/2010 13:09,2.95,17231,United Kingdom,Quantity is zero or negative
C538628,22461,SAVOY ART DECO CLOCK,-1,12/13/2010 13:09,12.75,17231,United Kingdom,Quantity is zero or negative
538629,22619,SET OF 6 SOLDIER SKITTLES,5,12/13/2010 13:10,3.75,17799,United Kingdom,Duplicate transaction record
538629,21819,GLITTER CHRISTMAS STAR ,3,12/13/2010 13:10,0.85,17799,United Kingdom,Duplicate transaction record
538629,21818,GLITTER CHRISTMAS HEART ,5,12/13/2010 13:10,0.85,17799,United Kingdom,Duplicate transaction record
538634,21165,BEWARE OF THE CAT METAL SIGN ,4,12/13/2010 13:28,1.69,14085,United Kingdom,Duplicate transaction record
538634,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,12/13/2010 13:28,1.25,14085,United Kingdom,Duplicate transaction record
538634,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,5,12/13/2010 13:28,4.95,14085,United Kingdom,Duplicate transaction record
C538632,22423,REGENCY CAKESTAND 3 TIER,-1,12/13/2010 13:28,12.75,14085,United Kingdom,Quantity is zero or negative
538638,22571,ROCKING HORSE RED CHRISTMAS ,2,12/13/2010 14:16,0.85,17231,United Kingdom,Duplicate transaction record
538638,21818,GLITTER CHRISTMAS HEART ,2,12/13/2010 14:16,0.85,17231,United Kingdom,Duplicate transaction record
C538642,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,12/13/2010 14:37,8.5,12476,Germany,Quantity is zero or negative
C538642,21658,GLASS  BEURRE DISH,-1,12/13/2010 14:37,3.95,12476,Germany,Quantity is zero or negative
C538643,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,12/13/2010 14:38,8.5,12476,Germany,Quantity is zero or negative
C538643,21658,GLASS  BEURRE DISH,-1,12/13/2010 14:38,3.95,12476,Germany,Quantity is zero or negative
C538647,22781,GUMBALL MAGAZINE RACK,-1,12/13/2010 14:56,7.65,15808,United Kingdom,Quantity is zero or negative
C538647,22467,GUMBALL COAT RACK,-1,12/13/2010 14:56,2.55,15808,United Kingdom,Quantity is zero or negative
538649,22694,WICKER STAR ,2,12/13/2010 15:03,2.1,,United Kingdom,Missing CustomerID
538649,22968,ROSE COTTAGE KEEPSAKE BOX ,1,12/13/2010 15:03,9.95,,United Kingdom,Missing CustomerID
C538650,22778,GLASS CLOCHE SMALL,-1,12/13/2010 15:05,3.95,15311,United Kingdom,Quantity is zero or negative
C538650,21258,VICTORIAN SEWING BOX LARGE,-1,12/13/2010 15:05,10.95,15311,United Kingdom,Quantity is zero or negative
C538650,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-1,12/13/2010 15:05,1.25,15311,United Kingdom,Quantity is zero or negative
538652,21684,SMALL MEDINA STAMPED METAL BOWL ,12,12/13/2010 15:12,0.85,17890,United Kingdom,Duplicate transaction record
538652,21664,RIDGED GLASS STORAGE JAR CREAM LID,1,12/13/2010 15:12,3.75,17890,United Kingdom,Duplicate transaction record
538652,21012,ANTIQUE ALL GLASS CANDLESTICK,1,12/13/2010 15:12,2.1,17890,United Kingdom,Duplicate transaction record
538656,20782,CAMOUFLAGE EAR MUFF HEADPHONES,1,12/13/2010 15:20,5.49,17371,United Kingdom,Duplicate transaction record
538660,22697,GREEN REGENCY TEACUP AND SAUCER,3,12/13/2010 15:37,2.95,15808,United Kingdom,Duplicate transaction record
538666,22812,PACK 3 BOXES CHRISTMAS PANNETONE,1,12/13/2010 15:57,1.95,,United Kingdom,Missing CustomerID
538666,22733,3D TRADITIONAL CHRISTMAS STICKERS,1,12/13/2010 15:57,1.25,,United Kingdom,Missing CustomerID
538666,22732,3D VINTAGE CHRISTMAS STICKERS ,1,12/13/2010 15:57,1.25,,United Kingdom,Missing CustomerID
538666,22585,PACK OF 6 BIRDY GIFT TAGS,2,12/13/2010 15:57,1.25,,United Kingdom,Missing CustomerID
538666,22809,SET OF 6 T-LIGHTS SANTA,1,12/13/2010 15:57,2.95,,United Kingdom,Missing CustomerID
538666,22810,SET OF 6 T-LIGHTS SNOWMEN,1,12/13/2010 15:57,2.95,,United Kingdom,Missing CustomerID
C538670,22114,HOT WATER BOTTLE TEA AND SYMPATHY,-4,12/13/2010 16:19,3.95,13448,United Kingdom,Quantity is zero or negative
538678,22481,BLACK TEA TOWEL CLASSIC DESIGN,2,12/13/2010 16:46,1.25,,United Kingdom,Missing CustomerID
538678,21175,GIN + TONIC DIET METAL SIGN,2,12/13/2010 16:46,2.1,,United Kingdom,Missing CustomerID
538678,35001G,HAND OPEN SHAPE GOLD,1,12/13/2010 16:46,4.25,,United Kingdom,Missing CustomerID
538678,22741,FUNKY DIVA PEN,1,12/13/2010 16:46,0.85,,United Kingdom,Missing CustomerID
538678,21642,ASSORTED TUTTI FRUTTI PEN,1,12/13/2010 16:46,0.85,,United Kingdom,Missing CustomerID
538678,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1,12/13/2010 16:46,3.75,,United Kingdom,Missing CustomerID
538678,20767,BLUE PAISLEY JOURNAL ,1,12/13/2010 16:46,2.55,,United Kingdom,Missing CustomerID
538678,20860,GOLD COSMETICS BAG WITH BUTTERFLY,1,12/13/2010 16:46,2.1,,United Kingdom,Missing CustomerID
538678,22279,POCKET BAG BLUE PAISLEY RED SPOT,1,12/13/2010 16:46,1.25,,United Kingdom,Missing CustomerID
538678,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,1,12/13/2010 16:46,2.1,,United Kingdom,Missing CustomerID
538678,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,1,12/13/2010 16:46,0.85,,United Kingdom,Missing CustomerID
538678,84711B,PINK OVAL SHAPE TRINKET BOX,1,12/13/2010 16:46,9.95,,United Kingdom,Missing CustomerID
538678,22741,FUNKY DIVA PEN,5,12/13/2010 16:46,0.85,,United Kingdom,Missing CustomerID; Duplicate transaction record
538678,21928,JUMBO BAG SCANDINAVIAN PAISLEY,1,12/13/2010 16:46,1.95,,United Kingdom,Missing CustomerID
538678,22304,COFFEE MUG BLUE PAISLEY DESIGN,6,12/13/2010 16:46,2.55,,United Kingdom,Missing CustomerID
538678,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,6,12/13/2010 16:46,0.42,,United Kingdom,Missing CustomerID
538678,22752,SET 7 BABUSHKA NESTING BOXES,1,12/13/2010 16:46,8.5,,United Kingdom,Missing CustomerID
C538680,BANK CHARGES,Bank Charges,-1,12/13/2010 17:10,966.92,,United Kingdom,Missing CustomerID; Quantity is zero or negative
C538681,M,Manual,-1,12/13/2010 17:12,316.3,,United Kingdom,Missing CustomerID; Quantity is zero or negative
C538682,M,Manual,-1,12/13/2010 17:14,1130.9,,United Kingdom,Missing CustomerID; Quantity is zero or negative
538683,22737,RIBBON REEL CHRISTMAS PRESENT ,5,12/13/2010 17:40,1.65,14525,United Kingdom,Duplicate transaction record
C538684,21258,VICTORIAN SEWING BOX LARGE,-1,12/14/2010 9:26,12.75,16161,United Kingdom,Quantity is zero or negative
C538684,22946,WOODEN ADVENT CALENDAR CREAM,-1,12/14/2010 9:26,16.95,16161,United Kingdom,Quantity is zero or negative
C538684,22470,HEART OF WICKER LARGE,-1,12/14/2010 9:26,2.95,16161,United Kingdom,Quantity is zero or negative
C538686,22467,GUMBALL COAT RACK,-1,12/14/2010 9:49,2.55,,United Kingdom,Missing CustomerID; Quantity is zero or negative
C538690,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,12/14/2010 9:54,7.95,13802,United Kingdom,Quantity is zero or negative
C538690,22423,REGENCY CAKESTAND 3 TIER,-10,12/14/2010 9:54,10.95,13802,United Kingdom,Quantity is zero or negative
C538691,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,-2,12/14/2010 9:56,1.45,14176,United Kingdom,Quantity is zero or negative
C538692,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,12/14/2010 9:58,3.75,13599,United Kingdom,Quantity is zero or negative
C538692,35001W,HAND OPEN SHAPE DECO.WHITE,-1,12/14/2010 9:58,3.49,13599,United Kingdom,Quantity is zero or negative
C538693,79164,BLACK WINE GLASS,-3,12/14/2010 9:59,1.65,16558,United Kingdom,Quantity is zero or negative
C538693,22960,JAM MAKING SET WITH JARS,-2,12/14/2010 9:59,4.25,16558,United Kingdom,Quantity is zero or negative
C538693,22942,CHRISTMAS LIGHTS 10 SANTAS ,-1,12/14/2010 9:59,8.5,16558,United Kingdom,Quantity is zero or negative
C538694,21531,RED RETROSPOT SUGAR JAM BOWL,-2,12/14/2010 10:00,2.55,16143,United Kingdom,Quantity is zero or negative
C538695,22900, SET 2 TEA TOWELS I LOVE LONDON ,-1,12/14/2010 10:01,2.95,14032,United Kingdom,Quantity is zero or negative
C538696,22768,FAMILY PHOTO FRAME CORNICE,-1,12/14/2010 10:02,8.5,13050,United Kingdom,Quantity is zero or negative
C538698,22952,60 CAKE CASES VINTAGE CHRISTMAS,-24,12/14/2010 10:21,0.55,13329,United Kingdom,Quantity is zero or negative
C538699,35400,WOODEN BOX ADVENT CALENDAR ,-4,12/14/2010 10:23,7.95,16422,United Kingdom,Quantity is zero or negative
C538700,85066,CREAM SWEETHEART MINI CHEST,-2,12/14/2010 10:25,12.75,16499,United Kingdom,Quantity is zero or negative
C538701,22644,CERAMIC CHERRY CAKE MONEY BANK,-1,12/14/2010 10:25,1.45,16863,United Kingdom,Quantity is zero or negative
C538702,84826,ASSTD DESIGN 3D PAPER STICKERS,-60,12/14/2010 10:28,0.85,13008,United Kingdom,Quantity is zero or negative
C538703,84949,SILVER HANGING T-LIGHT HOLDER,-3,12/14/2010 10:29,1.65,17519,United Kingdom,Quantity is zero or negative
C538704,22618,COOKING SET RETROSPOT,-2,12/14/2010 10:31,9.95,14206,United Kingdom,Quantity is zero or negative
C538705,21658,GLASS  BEURRE DISH,-1,12/14/2010 10:33,3.95,15093,United Kingdom,Quantity is zero or negative
C538705,22423,REGENCY CAKESTAND 3 TIER,-16,12/14/2010 10:33,10.95,15093,United Kingdom,Quantity is zero or negative
538707,20981,12 PENCILS TALL TUBE WOODLAND,1,12/14/2010 10:38,0.85,17894,United Kingdom,Duplicate transaction record
538709,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,12/14/2010 10:46,2.95,16442,United Kingdom,Duplicate transaction record
538709,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,12/14/2010 10:46,1.65,16442,United Kingdom,Duplicate transaction record
C538711,22460,EMBOSSED GLASS TEALIGHT HOLDER,-1,12/14/2010 10:50,1.25,15468,United Kingdom,Quantity is zero or negative
C538712,22941,CHRISTMAS LIGHTS 10 REINDEER,-1,12/14/2010 10:51,8.5,17677,United Kingdom,Quantity is zero or negative
C538713,22838,3 TIER CAKE TIN RED AND CREAM,-2,12/14/2010 10:53,14.95,16570,United Kingdom,Quantity is zero or negative
C538713,22179,SET 10 LIGHTS NIGHT OWL,-1,12/14/2010 10:53,6.75,16570,United Kingdom,Quantity is zero or negative
C538717,22457,NATURAL SLATE HEART CHALKBOARD ,-12,12/14/2010 11:09,2.95,18141,United Kingdom,Quantity is zero or negative
C538718,22178,VICTORIAN GLASS HANGING T-LIGHT,-48,12/14/2010 11:10,1.25,15602,United Kingdom,Quantity is zero or negative
C538720,71053,WHITE METAL LANTERN,-4,12/14/2010 11:11,3.75,17526,United Kingdom,Quantity is zero or negative
538724,22311,OFFICE MUG WARMER BLACK+SILVER ,1,12/14/2010 11:12,2.95,,United Kingdom,Missing CustomerID
C538723,22333,RETROSPOT PARTY BAG + STICKER SET,-7,12/14/2010 11:12,1.65,12434,Australia,Quantity is zero or negative
C538723,22094,RED RETROSPOT TISSUE BOX,-5,12/14/2010 11:12,1.25,12434,Australia,Quantity is zero or negative
C538723,21217,RED RETROSPOT ROUND CAKE TINS,-1,12/14/2010 11:12,9.95,12434,Australia,Quantity is zero or negative
C538725,22680,FRENCH BLUE METAL DOOR SIGN 5,-20,12/14/2010 11:16,1.25,16955,United Kingdom,Quantity is zero or negative
C538726,35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,-1,12/14/2010 11:18,2.95,13078,United Kingdom,Quantity is zero or negative
C538734,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,-2,12/14/2010 11:24,16.95,16810,United Kingdom,Quantity is zero or negative
538744,20983,12 PENCILS TALL TUBE RED RETROSPOT,1,12/14/2010 11:26,0.85,15356,United Kingdom,Duplicate transaction record
538744,20981,12 PENCILS TALL TUBE WOODLAND,2,12/14/2010 11:26,0.85,15356,United Kingdom,Duplicate transaction record
538744,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,1,12/14/2010 11:26,0.42,15356,United Kingdom,Duplicate transaction record
538744,22952,60 CAKE CASES VINTAGE CHRISTMAS,2,12/14/2010 11:26,0.55,15356,United Kingdom,Duplicate transaction record
